"","Tank","Treatment","Date","Day_numrecord","Time","Trial","Total_num_urchin","Num_urch_on_kelp","pycno1_position","pycno1_slice","Pycno1 activity","pycno2_position","pycno2_slice","Pycno2 activity","Notes","slice","position","location_count","crev","dist_to_pyc1","dist_to_pyc2","up_dn_pyc1","up_dn_pyc2"
"152",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,3,"Outer_side",1,"N",1,1,"downstream","upstream"
"153",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,3,"Outer_bottom",NA,"N",1,1,"downstream","upstream"
"154",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,3,"Inner",1,"N",1,1,"downstream","upstream"
"155",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,4,"Outer_side",4,"N",2,0,"downstream","downstream"
"156",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,4,"Outer_bottom",NA,"N",2,0,"downstream","downstream"
"157",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,4,"Inner",0,"N",2,0,"downstream","downstream"
"158",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,6,"Outer_side",3,"N",4,2,"downstream","downstream"
"159",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,6,"Outer_bottom",NA,"N",4,2,"downstream","downstream"
"160",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,6,"Inner",0,"N",4,2,"downstream","downstream"
"161",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,5,"Outer_side",1,"N",3,1,"downstream","downstream"
"162",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,5,"Outer_bottom",NA,"N",3,1,"downstream","downstream"
"163",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,5,"Inner",0,"N",3,1,"downstream","downstream"
"164",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,7,"Outer_side",0,"N",5,3,"downstream","downstream"
"165",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,7,"Outer_bottom",NA,"N",5,3,"downstream","downstream"
"166",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,7,"Inner",0,"N",5,3,"downstream","downstream"
"167",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,8,"Outer_side",1,"N",6,4,"downstream","downstream"
"168",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,8,"Outer_bottom",NA,"N",6,4,"downstream","downstream"
"169",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,8,"Inner",1,"N",6,4,"downstream","downstream"
"170",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,0.5,NA,NA,"N",1.5,3.5,"upstream","upstream"
"171",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,2.5,NA,NA,"N",0.5,1.5,"downstream","upstream"
"172",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,4.5,NA,NA,"N",2.5,0.5,"downstream","downstream"
"173",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,6.5,NA,NA,"N",4.5,2.5,"downstream","downstream"
"174",2,"Star_KF",2024-07-11,"1_2",1899-12-30 12:00:00,1,23,6,"Outer_bottom",2,"Clamped","Outer_bottom",4,"Clamped",NA,0,NA,NA,"N",2,4,"upstream","upstream"
"175",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,1,"Outer_side",6,"N",1,4,"upstream","upstream"
"176",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,1,"Outer_bottom",NA,"N",1,4,"upstream","upstream"
"177",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,1,"Inner",0,"N",1,4,"upstream","upstream"
"178",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,2,"Outer_side",2,"N",0,3,"downstream","upstream"
"179",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,2,"Outer_bottom",NA,"N",0,3,"downstream","upstream"
"180",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,2,"Inner",1,"N",0,3,"downstream","upstream"
"181",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,3,"Outer_side",1,"N",1,2,"downstream","upstream"
"182",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,3,"Outer_bottom",NA,"N",1,2,"downstream","upstream"
"183",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,3,"Inner",1,"N",1,2,"downstream","upstream"
"184",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,4,"Outer_side",2,"N",2,1,"downstream","upstream"
"185",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,4,"Outer_bottom",NA,"N",2,1,"downstream","upstream"
"186",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,4,"Inner",0,"N",2,1,"downstream","upstream"
"187",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,6,"Outer_side",3,"N",4,1,"downstream","downstream"
"188",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,6,"Outer_bottom",NA,"N",4,1,"downstream","downstream"
"189",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,6,"Inner",0,"N",4,1,"downstream","downstream"
"190",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,5,"Outer_side",7,"N",3,0,"downstream","downstream"
"191",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,5,"Outer_bottom",NA,"N",3,0,"downstream","downstream"
"192",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,5,"Inner",0,"N",3,0,"downstream","downstream"
"193",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,7,"Outer_side",1,"N",5,2,"downstream","downstream"
"194",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,7,"Outer_bottom",NA,"N",5,2,"downstream","downstream"
"195",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,7,"Inner",0,"N",5,2,"downstream","downstream"
"196",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,8,"Outer_side",0,"N",6,3,"downstream","downstream"
"197",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,8,"Outer_bottom",NA,"N",6,3,"downstream","downstream"
"198",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,8,"Inner",0,"N",6,3,"downstream","downstream"
"199",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,0.5,NA,NA,"N",1.5,4.5,"upstream","upstream"
"200",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,2.5,NA,NA,"N",0.5,2.5,"downstream","upstream"
"201",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,4.5,NA,NA,"N",2.5,0.5,"downstream","upstream"
"202",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,6.5,NA,NA,"N",4.5,1.5,"downstream","downstream"
"203",3,"Star_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,10,"Outer_bottom",2,"Clamped","Outer_bottom",5,"Wiggling",NA,0,NA,NA,"N",2,5,"upstream","upstream"
"204",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,1,"Outer_side",3,"N",NA,NA,NA,NA
"205",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,1,"Outer_bottom",NA,"N",NA,NA,NA,NA
"206",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,1,"Inner",2,"N",NA,NA,NA,NA
"207",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,2,"Outer_side",3,"N",NA,NA,NA,NA
"208",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,2,"Outer_bottom",NA,"N",NA,NA,NA,NA
"209",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,2,"Inner",0,"N",NA,NA,NA,NA
"210",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",6,"N",NA,NA,NA,NA
"211",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",NA,"N",NA,NA,NA,NA
"212",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,3,"Inner",0,"N",NA,NA,NA,NA
"213",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",1,"N",NA,NA,NA,NA
"214",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",NA,"N",NA,NA,NA,NA
"215",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,4,"Inner",2,"N",NA,NA,NA,NA
"216",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",0,"N",NA,NA,NA,NA
"217",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",NA,"N",NA,NA,NA,NA
"218",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"219",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",4,"N",NA,NA,NA,NA
"220",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",NA,"N",NA,NA,NA,NA
"221",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"222",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",0,"N",NA,NA,NA,NA
"223",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",NA,"N",NA,NA,NA,NA
"224",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"225",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",3,"N",NA,NA,NA,NA
"226",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",NA,"N",NA,NA,NA,NA
"227",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,8,"Inner",0,"N",NA,NA,NA,NA
"228",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,"N",NA,NA,NA,NA
"229",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,"N",NA,NA,NA,NA
"230",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,"N",NA,NA,NA,NA
"231",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,"N",NA,NA,NA,NA
"232",4,"Control_B",2024-07-11,"1_2",1899-12-30 12:00:00,1,24,15,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"N",NA,NA,NA,NA
"233",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,1,"Outer_side",3,"N",NA,NA,NA,NA
"234",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,1,"Outer_bottom",NA,"N",NA,NA,NA,NA
"235",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,1,"Inner",0,"N",NA,NA,NA,NA
"236",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,2,"Outer_side",1,"N",NA,NA,NA,NA
"237",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,2,"Outer_bottom",NA,"N",NA,NA,NA,NA
"238",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,2,"Inner",1,"N",NA,NA,NA,NA
"239",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",2,"N",NA,NA,NA,NA
"240",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",NA,"N",NA,NA,NA,NA
"241",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,3,"Inner",0,"N",NA,NA,NA,NA
"242",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",3,"N",NA,NA,NA,NA
"243",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",NA,"N",NA,NA,NA,NA
"244",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,4,"Inner",0,"N",NA,NA,NA,NA
"245",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",4,"N",NA,NA,NA,NA
"246",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",NA,"N",NA,NA,NA,NA
"247",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"248",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",7,"N",NA,NA,NA,NA
"249",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",NA,"N",NA,NA,NA,NA
"250",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"251",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",3,"N",NA,NA,NA,NA
"252",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",NA,"N",NA,NA,NA,NA
"253",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"254",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",0,"N",NA,NA,NA,NA
"255",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",NA,"N",NA,NA,NA,NA
"256",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,8,"Inner",0,"N",NA,NA,NA,NA
"257",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,"N",NA,NA,NA,NA
"258",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,"N",NA,NA,NA,NA
"259",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,"N",NA,NA,NA,NA
"260",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,"N",NA,NA,NA,NA
"261",1,"Control_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,24,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"N",NA,NA,NA,NA
"262",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,1,"Outer_side",5,"N",0,2,"downstream","upstream"
"263",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,1,"Outer_bottom",NA,"N",0,2,"downstream","upstream"
"264",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,1,"Inner",0,"N",0,2,"downstream","upstream"
"265",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,2,"Outer_side",5,"N",1,1,"downstream","upstream"
"266",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,2,"Outer_bottom",NA,"N",1,1,"downstream","upstream"
"267",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,2,"Inner",0,"N",1,1,"downstream","upstream"
"268",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,3,"Outer_side",3,"N",2,0,"downstream","downstream"
"269",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,3,"Outer_bottom",NA,"N",2,0,"downstream","downstream"
"270",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,3,"Inner",1,"N",2,0,"downstream","downstream"
"271",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,4,"Outer_side",4,"N",3,1,"downstream","downstream"
"272",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,4,"Outer_bottom",NA,"N",3,1,"downstream","downstream"
"273",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,4,"Inner",0,"N",3,1,"downstream","downstream"
"274",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,6,"Outer_side",2,"N",5,3,"downstream","downstream"
"275",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,6,"Outer_bottom",NA,"N",5,3,"downstream","downstream"
"276",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,6,"Inner",0,"N",5,3,"downstream","downstream"
"277",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,5,"Outer_side",2,"N",4,2,"downstream","downstream"
"278",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,5,"Outer_bottom",NA,"N",4,2,"downstream","downstream"
"279",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,5,"Inner",0,"N",4,2,"downstream","downstream"
"280",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,7,"Outer_side",1,"N",6,4,"downstream","downstream"
"281",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,7,"Outer_bottom",NA,"N",6,4,"downstream","downstream"
"282",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,7,"Inner",0,"N",6,4,"downstream","downstream"
"283",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,8,"Outer_side",0,"N",7,5,"downstream","downstream"
"284",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,8,"Outer_bottom",NA,"N",7,5,"downstream","downstream"
"285",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,8,"Inner",0,"N",7,5,"downstream","downstream"
"286",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,0.5,NA,NA,"N",0.5,2.5,"upstream","upstream"
"287",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,2.5,NA,NA,"N",1.5,0.5,"downstream","upstream"
"288",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,4.5,NA,NA,"N",3.5,1.5,"downstream","downstream"
"289",2,"Star_KF",2024-07-11,"1_3",1899-12-30 15:00:00,1,23,2,"Outer_bottom",1,"Clamped","Outer_bottom",3,"Clamped",NA,6.5,NA,NA,"N",5.5,3.5,"downstream","downstream"
